Date	Time	Longitude	Latitude	Block	Season	Year	Month
2007-09-12	13:25:05	125.68405	-9.697216667	ALB	Summer	2007	December
2007-09-12	13:26:05	125.6848833	-9.698133333	ALB	Summer	2007	December
2007-09-12	13:27:05	125.6857167	-9.699066667	ALB	Summer	2007	December
2007-09-12	13:28:05	125.6865667	-9.699983333	ALB	Summer	2007	December
2007-09-12	13:29:05	125.6874167	-9.7009	ALB	Summer	2007	December
2007-09-12	13:30:05	125.6882833	-9.701833333	ALB	Summer	2007	December
2007-09-12	13:31:05	125.6891167	-9.70275	ALB	Summer	2007	December
2007-09-12	13:32:05	125.68995	-9.7037	ALB	Summer	2007	December
2007-09-12	13:33:05	125.6907833	-9.704633333	ALB	Summer	2007	December
2007-09-12	13:34:05	125.6915833	-9.705583333	ALB	Summer	2007	December
2007-09-12	13:35:05	125.6924333	-9.706533333	ALB	Summer	2007	December
2007-09-12	13:36:05	125.6932667	-9.707466667	ALB	Summer	2007	December
2007-09-12	13:37:05	125.6940667	-9.708433333	ALB	Summer	2007	December
2007-09-12	13:38:05	125.6949	-9.70935	ALB	Summer	2007	December
2007-09-12	13:39:05	125.6957333	-9.710283333	ALB	Summer	2007	December
2007-09-12	13:40:05	125.69655	-9.71125	ALB	Summer	2007	December
2007-09-12	13:41:05	125.6973667	-9.712116667	ALB	Summer	2007	December
2007-09-12	13:42:05	125.6981667	-9.713083333	ALB	Summer	2007	December
2007-09-12	13:43:05	125.69895	-9.714033333	ALB	Summer	2007	December
2007-09-12	13:44:05	125.69975	-9.714983333	ALB	Summer	2007	December
2007-09-12	13:45:05	125.7005833	-9.715933333	ALB	Summer	2007	December
2007-09-12	13:46:05	125.7013833	-9.716866667	ALB	Summer	2007	December
2007-09-12	13:47:05	125.7022	-9.717816667	ALB	Summer	2007	December
2007-09-12	13:48:05	125.7030333	-9.718716667	ALB	Summer	2007	December
2007-09-12	13:49:05	125.7038167	-9.719716667	ALB	Summer	2007	December
2007-09-12	13:50:05	125.7046	-9.72065	ALB	Summer	2007	December
2007-09-12	13:51:05	125.7054333	-9.721516667	ALB	Summer	2007	December
2007-09-12	13:52:05	125.7062333	-9.7225	ALB	Summer	2007	December
2007-09-12	13:53:05	125.7070167	-9.723483333	ALB	Summer	2007	December
2007-09-12	13:54:05	125.7078667	-9.72445	ALB	Summer	2007	December
2007-09-12	13:55:05	125.7086833	-9.72535	ALB	Summer	2007	December
2007-09-12	13:56:05	125.7095	-9.726266667	ALB	Summer	2007	December
2007-09-12	13:57:05	125.71035	-9.7272	ALB	Summer	2007	December
2007-09-12	13:58:05	125.71115	-9.7281	ALB	Summer	2007	December
2007-09-12	13:59:05	125.7119667	-9.729016667	ALB	Summer	2007	December
2007-09-12	14:00:05	125.7128	-9.729883333	ALB	Summer	2007	December
2007-09-12	14:01:05	125.7136167	-9.7308	ALB	Summer	2007	December
2007-09-12	14:02:05	125.7144667	-9.731683333	ALB	Summer	2007	December
2007-09-12	14:03:05	125.7153	-9.732583333	ALB	Summer	2007	December
2007-09-12	14:04:05	125.7161167	-9.7335	ALB	Summer	2007	December
2007-09-12	14:05:05	125.71695	-9.7344	ALB	Summer	2007	December
2007-09-12	14:06:05	125.7177833	-9.7353	ALB	Summer	2007	December
2007-09-12	14:07:05	125.7186	-9.736216667	ALB	Summer	2007	December
2007-09-12	14:08:05	125.7194	-9.737116667	ALB	Summer	2007	December
2007-09-12	14:09:05	125.7202	-9.737983333	ALB	Summer	2007	December
2007-09-12	14:10:05	125.7210167	-9.738883333	ALB	Summer	2007	December
2007-09-12	14:11:05	125.72185	-9.739816667	ALB	Summer	2007	December
2007-09-12	14:12:05	125.72265	-9.740666667	ALB	Summer	2007	December
2007-09-12	14:13:05	125.7234833	-9.741566667	ALB	Summer	2007	December
2007-09-12	14:14:05	125.7242833	-9.742483333	ALB	Summer	2007	December
2007-09-12	14:15:05	125.7250833	-9.743333333	ALB	Summer	2007	December
2007-09-12	14:16:05	125.7259	-9.7442	ALB	Summer	2007	December
2007-09-12	14:17:05	125.72675	-9.7451	ALB	Summer	2007	December
2007-09-12	14:18:05	125.7275667	-9.746	ALB	Summer	2007	December
2007-09-12	14:19:05	125.7284	-9.746883333	ALB	Summer	2007	December
2007-09-12	14:20:05	125.7291833	-9.7478	ALB	Summer	2007	December
2007-09-12	14:21:05	125.7299667	-9.748733333	ALB	Summer	2007	December
2007-09-12	14:22:05	125.7308	-9.749633333	ALB	Summer	2007	December
2007-09-12	14:23:05	125.73155	-9.750566667	ALB	Summer	2007	December
2007-09-12	14:24:05	125.7323	-9.751516667	ALB	Summer	2007	December
2007-09-12	14:25:05	125.73305	-9.7524	ALB	Summer	2007	December
2007-09-12	14:26:05	125.7338333	-9.753266667	ALB	Summer	2007	December
2007-09-12	14:27:05	125.7346	-9.754166667	ALB	Summer	2007	December
2007-09-12	14:28:05	125.7353833	-9.75505	ALB	Summer	2007	December
2007-09-12	14:29:05	125.7362	-9.75595	ALB	Summer	2007	December
2007-09-12	14:30:05	125.7369667	-9.7568	ALB	Summer	2007	December
2007-09-12	14:31:05	125.7377833	-9.75765	ALB	Summer	2007	December
2007-09-12	14:32:05	125.7385833	-9.758516667	ALB	Summer	2007	December
2007-09-12	14:33:05	125.7394	-9.759383333	ALB	Summer	2007	December
2007-09-12	14:34:05	125.7402167	-9.760283333	ALB	Summer	2007	December
2007-09-12	14:35:05	125.74105	-9.761166667	ALB	Summer	2007	December
2007-09-12	14:36:05	125.7418333	-9.762033333	ALB	Summer	2007	December
2007-09-12	14:37:05	125.74265	-9.762933333	ALB	Summer	2007	December
2007-09-12	14:38:05	125.74345	-9.763816667	ALB	Summer	2007	December
2007-09-12	14:39:05	125.7442333	-9.7647	ALB	Summer	2007	December
2007-09-12	14:40:05	125.7450833	-9.765566667	ALB	Summer	2007	December
2007-09-12	14:41:05	125.74585	-9.76645	ALB	Summer	2007	December
2007-09-12	14:42:05	125.7466667	-9.767333333	ALB	Summer	2007	December
2007-09-12	14:43:05	125.7474667	-9.76825	ALB	Summer	2007	December
2007-09-12	14:44:05	125.7482667	-9.769116667	ALB	Summer	2007	December
2007-09-12	14:45:05	125.7490833	-9.77	ALB	Summer	2007	December
2007-09-12	14:46:05	125.7498833	-9.7709	ALB	Summer	2007	December
2007-09-12	14:47:05	125.7506833	-9.77175	ALB	Summer	2007	December
2007-09-12	14:48:05	125.7515	-9.772666667	ALB	Summer	2007	December
2007-09-12	14:49:05	125.7523	-9.773566667	ALB	Summer	2007	December
2007-09-12	14:50:05	125.7531167	-9.774433333	ALB	Summer	2007	December
2007-09-12	14:51:05	125.7539333	-9.7753	ALB	Summer	2007	December
2007-09-12	14:52:05	125.7547333	-9.776166667	ALB	Summer	2007	December
2007-09-12	14:53:05	125.7555333	-9.77705	ALB	Summer	2007	December
2007-09-12	14:54:05	125.75635	-9.777916667	ALB	Summer	2007	December
2007-09-12	14:55:05	125.7571667	-9.7788	ALB	Summer	2007	December
2007-09-12	14:56:05	125.7579667	-9.779666667	ALB	Summer	2007	December
2007-09-12	14:57:05	125.7587833	-9.78055	ALB	Summer	2007	December
2007-09-12	14:58:05	125.7596	-9.7814	ALB	Summer	2007	December
2007-09-12	14:59:05	125.7604333	-9.782283333	ALB	Summer	2007	December
2007-09-12	15:00:05	125.7612667	-9.783116667	ALB	Summer	2007	December
2007-09-12	15:01:05	125.7621333	-9.783916667	ALB	Summer	2007	December
2007-09-12	15:02:05	125.7629167	-9.784783333	ALB	Summer	2007	December
2007-09-12	15:03:05	125.76375	-9.785583333	ALB	Summer	2007	December
2007-09-12	15:04:05	125.7645833	-9.786483333	ALB	Summer	2007	December
2007-09-12	15:05:05	125.7653833	-9.787316667	ALB	Summer	2007	December
2007-09-12	15:06:05	125.7661667	-9.7882	ALB	Summer	2007	December
2007-09-12	15:07:05	125.767	-9.789033333	ALB	Summer	2007	December
2007-09-12	15:08:05	125.7678	-9.7899	ALB	Summer	2007	December
2007-09-12	15:09:05	125.7686167	-9.790766667	ALB	Summer	2007	December
2007-09-12	15:10:05	125.7693667	-9.79165	ALB	Summer	2007	December
2007-09-12	15:11:05	125.7701667	-9.792516667	ALB	Summer	2007	December
2007-09-12	15:12:05	125.77095	-9.793383333	ALB	Summer	2007	December
2007-09-12	15:13:05	125.77175	-9.79425	ALB	Summer	2007	December
2007-09-12	15:14:05	125.7725333	-9.795066667	ALB	Summer	2007	December
2007-09-12	15:15:05	125.77335	-9.795933333	ALB	Summer	2007	December
2007-09-12	15:16:05	125.77415	-9.79675	ALB	Summer	2007	December
2007-09-12	15:17:05	125.7749333	-9.797616667	ALB	Summer	2007	December
2007-09-12	15:18:05	125.7757833	-9.798433333	ALB	Summer	2007	December
2007-09-12	15:19:05	125.7765667	-9.79925	ALB	Summer	2007	December
2007-09-12	15:20:05	125.7773667	-9.800083333	ALB	Summer	2007	December
2007-09-12	15:21:05	125.7781667	-9.800916667	ALB	Summer	2007	December
2007-09-12	15:22:05	125.7789333	-9.801766667	ALB	Summer	2007	December
2007-09-12	15:23:05	125.7797333	-9.802633333	ALB	Summer	2007	December
2007-09-12	15:24:05	125.7805333	-9.8035	ALB	Summer	2007	December
2007-09-12	15:25:05	125.7813167	-9.804283333	ALB	Summer	2007	December
2007-09-12	15:26:05	125.78215	-9.805133333	ALB	Summer	2007	December
2007-09-12	15:27:05	125.78295	-9.806	ALB	Summer	2007	December
2007-09-12	15:28:05	125.7837333	-9.806816667	ALB	Summer	2007	December
2007-09-12	15:29:05	125.7845333	-9.80765	ALB	Summer	2007	December
2007-09-12	15:30:05	125.7852833	-9.8085	ALB	Summer	2007	December
2007-09-12	15:31:05	125.7860667	-9.809366667	ALB	Summer	2007	December
2007-09-12	15:32:05	125.78685	-9.810216667	ALB	Summer	2007	December
2007-09-12	15:33:05	125.7876833	-9.81105	ALB	Summer	2007	December
2007-09-12	15:34:05	125.7884833	-9.811883333	ALB	Summer	2007	December
2007-09-12	15:35:05	125.7892167	-9.812733333	ALB	Summer	2007	December
2007-09-12	15:36:05	125.7899667	-9.813616667	ALB	Summer	2007	December
2007-09-12	15:37:05	125.7907667	-9.814483333	ALB	Summer	2007	December
2007-09-12	15:38:05	125.7915667	-9.815333333	ALB	Summer	2007	December
2007-09-12	15:39:05	125.7923333	-9.816216667	ALB	Summer	2007	December
2007-09-12	15:40:05	125.79315	-9.817066667	ALB	Summer	2007	December
2007-09-12	15:41:05	125.7939667	-9.8179	ALB	Summer	2007	December
2007-09-12	15:42:05	125.7947167	-9.818766667	ALB	Summer	2007	December
2007-09-12	15:43:05	125.7954667	-9.819633333	ALB	Summer	2007	December
2007-09-12	15:44:05	125.7962167	-9.820483333	ALB	Summer	2007	December
2007-09-12	15:45:05	125.7970167	-9.821333333	ALB	Summer	2007	December
2007-09-12	15:46:05	125.7977833	-9.822216667	ALB	Summer	2007	December
2007-09-12	15:47:05	125.79855	-9.823066667	ALB	Summer	2007	December
2007-09-12	15:48:05	125.7993167	-9.823933333	ALB	Summer	2007	December
2007-09-12	15:49:05	125.8001333	-9.824766667	ALB	Summer	2007	December
2007-09-12	15:50:05	125.8009167	-9.825666667	ALB	Summer	2007	December
2007-09-12	15:51:05	125.8017	-9.826483333	ALB	Summer	2007	December
2007-09-12	15:52:05	125.8024667	-9.8273	ALB	Summer	2007	December
2007-09-12	15:53:05	125.80325	-9.82815	ALB	Summer	2007	December
2007-09-12	15:54:05	125.8040167	-9.829016667	ALB	Summer	2007	December
2007-09-12	15:55:05	125.8048167	-9.82985	ALB	Summer	2007	December
2007-09-12	15:56:05	125.8055833	-9.8307	ALB	Summer	2007	December
2007-09-12	15:57:05	125.8063667	-9.831583333	ALB	Summer	2007	December
2007-09-12	15:58:05	125.80715	-9.832416667	ALB	Summer	2007	December
2007-09-12	15:59:05	125.80795	-9.833266667	ALB	Summer	2007	December
2007-09-12	16:00:05	125.80875	-9.8341	ALB	Summer	2007	December
2007-09-12	16:01:05	125.8095333	-9.83495	ALB	Summer	2007	December
2007-09-12	16:02:05	125.8103167	-9.835816667	ALB	Summer	2007	December
2007-09-12	16:03:05	125.8111	-9.836683333	ALB	Summer	2007	December
2007-09-12	16:04:05	125.81185	-9.837566667	ALB	Summer	2007	December
2007-09-12	16:05:05	125.8126333	-9.838416667	ALB	Summer	2007	December
2007-09-12	16:06:05	125.8134	-9.839266667	ALB	Summer	2007	December
2007-09-12	16:07:05	125.8141833	-9.840116667	ALB	Summer	2007	December
2007-09-12	16:08:05	125.81495	-9.840983333	ALB	Summer	2007	December
2007-09-12	16:09:05	125.81575	-9.841816667	ALB	Summer	2007	December
2007-09-12	16:10:05	125.8165167	-9.842683333	ALB	Summer	2007	December
2007-09-12	16:11:05	125.8173	-9.843566667	ALB	Summer	2007	December
2007-09-12	16:12:05	125.8180833	-9.844416667	ALB	Summer	2007	December
2007-09-12	16:13:05	125.8188667	-9.84525	ALB	Summer	2007	December
2007-09-12	16:14:05	125.8196667	-9.846133333	ALB	Summer	2007	December
2007-09-12	16:15:05	125.8204333	-9.846983333	ALB	Summer	2007	December
2007-09-12	16:15:11	125.8205167	-9.847083333	ALB	Summer	2007	December
2007-10-12	05:52:40	125.4455833	-9.4316	ALB	Summer	2007	December
2007-10-12	05:53:40	125.4463667	-9.432366667	ALB	Summer	2007	December
2007-10-12	05:54:40	125.4471167	-9.433166667	ALB	Summer	2007	December
2007-10-12	05:55:40	125.4478167	-9.433983333	ALB	Summer	2007	December
2007-10-12	05:56:40	125.4485833	-9.434783333	ALB	Summer	2007	December
2007-10-12	05:57:40	125.4493	-9.435616667	ALB	Summer	2007	December
2007-10-12	05:58:40	125.4499667	-9.436416667	ALB	Summer	2007	December
2007-10-12	05:59:40	125.4507	-9.437216667	ALB	Summer	2007	December
2007-10-12	06:00:40	125.4514667	-9.438033333	ALB	Summer	2007	December
2007-10-12	06:01:40	125.45225	-9.438866667	ALB	Summer	2007	December
2007-10-12	06:02:40	125.45295	-9.43965	ALB	Summer	2007	December
2007-10-12	06:03:40	125.4537333	-9.440433333	ALB	Summer	2007	December
2007-10-12	06:04:40	125.4545333	-9.441216667	ALB	Summer	2007	December
2007-10-12	06:05:40	125.4553167	-9.442	ALB	Summer	2007	December
2007-10-12	06:06:40	125.4561667	-9.442833333	ALB	Summer	2007	December
2007-10-12	06:07:40	125.457	-9.443733333	ALB	Summer	2007	December
2007-10-12	06:08:40	125.4578167	-9.4446	ALB	Summer	2007	December
2007-10-12	06:09:40	125.4586167	-9.445466667	ALB	Summer	2007	December
2007-10-12	06:10:40	125.4593667	-9.4463	ALB	Summer	2007	December
2007-10-12	06:11:40	125.4601833	-9.4472	ALB	Summer	2007	December
2007-10-12	06:12:40	125.4610667	-9.448083333	ALB	Summer	2007	December
2007-10-12	06:13:40	125.4618833	-9.448983333	ALB	Summer	2007	December
2007-10-12	06:14:40	125.4627333	-9.449866667	ALB	Summer	2007	December
2007-10-12	06:15:40	125.46355	-9.4507	ALB	Summer	2007	December
2007-10-12	06:16:40	125.4643833	-9.45155	ALB	Summer	2007	December
2007-10-12	06:17:40	125.46525	-9.452466667	ALB	Summer	2007	December
2007-10-12	06:18:40	125.46615	-9.453383333	ALB	Summer	2007	December
2007-10-12	06:19:40	125.4670167	-9.454333333	ALB	Summer	2007	December
2007-10-12	06:20:40	125.4678	-9.455166667	ALB	Summer	2007	December
2007-10-12	06:21:40	125.4686833	-9.456133333	ALB	Summer	2007	December
2007-10-12	06:22:40	125.4695	-9.457066667	ALB	Summer	2007	December
2007-10-12	06:23:40	125.4703667	-9.458	ALB	Summer	2007	December
2007-10-12	06:24:40	125.4712333	-9.45895	ALB	Summer	2007	December
2007-10-12	06:25:40	125.47205	-9.45985	ALB	Summer	2007	December
2007-10-12	06:26:40	125.4728	-9.460666667	ALB	Summer	2007	December
2007-10-12	06:27:40	125.47355	-9.461466667	ALB	Summer	2007	December
2007-10-12	06:28:40	125.4742333	-9.462233333	ALB	Summer	2007	December
2007-10-12	06:29:40	125.4749	-9.46305	ALB	Summer	2007	December
2007-10-12	06:30:40	125.4755667	-9.463816667	ALB	Summer	2007	December
2007-10-12	06:31:40	125.47625	-9.46455	ALB	Summer	2007	December
2007-10-12	06:32:40	125.4768833	-9.465233333	ALB	Summer	2007	December
2007-10-12	06:33:40	125.4776	-9.465933333	ALB	Summer	2007	December
2007-10-12	06:34:40	125.4784833	-9.466783333	ALB	Summer	2007	December
2007-10-12	06:35:40	125.47935	-9.467566667	ALB	Summer	2007	December
2007-10-12	06:36:40	125.4803333	-9.46835	ALB	Summer	2007	December
2007-10-12	06:37:40	125.4813333	-9.4691	ALB	Summer	2007	December
2007-10-12	06:38:40	125.4823667	-9.469766667	ALB	Summer	2007	December
2007-10-12	06:39:40	125.4833667	-9.4705	ALB	Summer	2007	December
2007-10-12	06:40:40	125.4843333	-9.47125	ALB	Summer	2007	December
2007-10-12	06:41:40	125.4852833	-9.4721	ALB	Summer	2007	December
2007-10-12	06:42:40	125.4862	-9.47295	ALB	Summer	2007	December
2007-10-12	06:43:40	125.4871	-9.473833333	ALB	Summer	2007	December
2007-10-12	06:44:40	125.48805	-9.474833333	ALB	Summer	2007	December
2007-10-12	06:45:40	125.4889833	-9.475716667	ALB	Summer	2007	December
2007-10-12	06:46:40	125.4899167	-9.476583333	ALB	Summer	2007	December
2007-10-12	06:47:40	125.4909167	-9.477416667	ALB	Summer	2007	December
2007-10-12	06:48:40	125.4919833	-9.47825	ALB	Summer	2007	December
2007-10-12	06:49:40	125.4930667	-9.479083333	ALB	Summer	2007	December
2007-10-12	06:50:40	125.4940167	-9.479783333	ALB	Summer	2007	December
2007-10-12	06:51:40	125.4950167	-9.48045	ALB	Summer	2007	December
2007-10-12	06:52:40	125.4959833	-9.48105	ALB	Summer	2007	December
2007-10-12	06:53:40	125.4970333	-9.481583333	ALB	Summer	2007	December
2007-10-12	06:54:40	125.4980833	-9.482116667	ALB	Summer	2007	December
2007-10-12	06:55:40	125.4991333	-9.482566667	ALB	Summer	2007	December
2007-10-12	06:56:40	125.5002167	-9.483016667	ALB	Summer	2007	December
2007-10-12	06:57:40	125.5013	-9.4834	ALB	Summer	2007	December
2007-10-12	06:58:40	125.5024167	-9.483766667	ALB	Summer	2007	December
2007-10-12	06:59:40	125.5035167	-9.48405	ALB	Summer	2007	December
2007-10-12	07:00:40	125.5046167	-9.484333333	ALB	Summer	2007	December
2007-10-12	07:01:40	125.50575	-9.48455	ALB	Summer	2007	December
2007-10-12	07:02:40	125.5068333	-9.484733333	ALB	Summer	2007	December
2007-10-12	07:03:40	125.50795	-9.484883333	ALB	Summer	2007	December
2007-10-12	07:04:40	125.50905	-9.484966667	ALB	Summer	2007	December
2007-10-12	07:05:40	125.5102	-9.485066667	ALB	Summer	2007	December
2007-10-12	07:06:40	125.5113333	-9.4851	ALB	Summer	2007	December
2007-10-12	07:07:40	125.51245	-9.485083333	ALB	Summer	2007	December
2007-10-12	07:08:40	125.51355	-9.485016667	ALB	Summer	2007	December
2007-10-12	07:09:40	125.5146667	-9.484933333	ALB	Summer	2007	December
2007-10-12	07:10:40	125.5157667	-9.4848	ALB	Summer	2007	December
2007-10-12	07:11:40	125.5168667	-9.484616667	ALB	Summer	2007	December
2007-10-12	07:12:40	125.5179667	-9.484433333	ALB	Summer	2007	December
2007-10-12	07:13:40	125.5190333	-9.484183333	ALB	Summer	2007	December
2007-10-12	07:14:40	125.5201	-9.4839	ALB	Summer	2007	December
2007-10-12	07:15:40	125.5211167	-9.483583333	ALB	Summer	2007	December
2007-10-12	07:16:40	125.5221667	-9.483216667	ALB	Summer	2007	December
2007-10-12	07:17:40	125.5232833	-9.482816667	ALB	Summer	2007	December
2007-10-12	07:18:40	125.5243667	-9.482383333	ALB	Summer	2007	December
2007-10-12	07:19:40	125.5254	-9.481933333	ALB	Summer	2007	December
2007-10-12	07:20:40	125.5264333	-9.4814	ALB	Summer	2007	December
2007-10-12	07:21:40	125.5274667	-9.480866667	ALB	Summer	2007	December
2007-10-12	07:22:40	125.52845	-9.4803	ALB	Summer	2007	December
2007-10-12	07:23:40	125.5293833	-9.4797	ALB	Summer	2007	December
2007-10-12	07:24:40	125.5303667	-9.479033333	ALB	Summer	2007	December
2007-10-12	07:25:40	125.5313167	-9.47835	ALB	Summer	2007	December
2007-10-12	07:26:40	125.53225	-9.47765	ALB	Summer	2007	December
2007-10-12	07:27:40	125.5331167	-9.4769	ALB	Summer	2007	December
2007-10-12	07:28:40	125.5340167	-9.4761	ALB	Summer	2007	December
2007-10-12	07:29:40	125.5349167	-9.475283333	ALB	Summer	2007	December
2007-10-12	07:30:40	125.5357333	-9.474466667	ALB	Summer	2007	December
2007-10-12	07:31:40	125.53655	-9.47355	ALB	Summer	2007	December
2007-10-12	07:32:40	125.5373333	-9.472666667	ALB	Summer	2007	December
2007-10-12	07:33:40	125.5380333	-9.471716667	ALB	Summer	2007	December
2007-10-12	07:34:40	125.5387833	-9.470733333	ALB	Summer	2007	December
2007-10-12	07:35:40	125.5395333	-9.469733333	ALB	Summer	2007	December
2007-10-12	07:36:40	125.5402333	-9.468733333	ALB	Summer	2007	December
2007-10-12	07:37:40	125.5408667	-9.4677	ALB	Summer	2007	December
2007-10-12	07:38:40	125.54145	-9.46665	ALB	Summer	2007	December
2007-10-12	07:39:40	125.5420667	-9.465583333	ALB	Summer	2007	December
2007-10-12	07:40:40	125.5425667	-9.464483333	ALB	Summer	2007	December
2007-10-12	07:41:40	125.5430833	-9.46335	ALB	Summer	2007	December
2007-10-12	07:42:40	125.54355	-9.462183333	ALB	Summer	2007	December
2007-10-12	07:43:40	125.5439833	-9.461033333	ALB	Summer	2007	December
2007-10-12	07:44:40	125.5443667	-9.459833333	ALB	Summer	2007	December
2007-10-12	07:45:40	125.5447	-9.45865	ALB	Summer	2007	December
2007-10-12	07:46:40	125.545	-9.45745	ALB	Summer	2007	December
2007-10-12	07:47:40	125.5452667	-9.456166667	ALB	Summer	2007	December
2007-10-12	07:48:40	125.5454833	-9.45495	ALB	Summer	2007	December
2007-10-12	07:49:40	125.5456667	-9.453666667	ALB	Summer	2007	December
2007-10-12	07:50:40	125.5457667	-9.452416667	ALB	Summer	2007	December
2007-10-12	07:51:40	125.5458667	-9.451133333	ALB	Summer	2007	December
2007-10-12	07:52:40	125.5459167	-9.44985	ALB	Summer	2007	December
2007-10-12	07:53:40	125.5459167	-9.448583333	ALB	Summer	2007	December
2007-10-12	07:54:40	125.5458833	-9.447333333	ALB	Summer	2007	December
2007-10-12	07:55:40	125.5458333	-9.446	ALB	Summer	2007	December
2007-10-12	07:56:40	125.5457167	-9.444716667	ALB	Summer	2007	December
2007-10-12	07:57:40	125.5455667	-9.443433333	ALB	Summer	2007	December
2007-10-12	07:58:40	125.5453667	-9.442183333	ALB	Summer	2007	December
2007-10-12	07:59:40	125.5451333	-9.4409	ALB	Summer	2007	December
2007-10-12	08:00:40	125.5448167	-9.439633333	ALB	Summer	2007	December
2007-10-12	08:01:40	125.54445	-9.4384	ALB	Summer	2007	December
2007-10-12	08:02:40	125.5440333	-9.437133333	ALB	Summer	2007	December
2007-10-12	08:03:40	125.5435167	-9.435933333	ALB	Summer	2007	December
2007-10-12	08:04:40	125.5429667	-9.434733333	ALB	Summer	2007	December
2007-10-12	08:05:40	125.54235	-9.433566667	ALB	Summer	2007	December
2007-10-12	08:06:40	125.5416667	-9.43245	ALB	Summer	2007	December
2007-10-12	08:07:40	125.54095	-9.431316667	ALB	Summer	2007	December
2007-10-12	08:08:40	125.54015	-9.430166667	ALB	Summer	2007	December
2007-10-12	08:09:40	125.5392833	-9.429133333	ALB	Summer	2007	December
2007-10-12	08:10:40	125.5383833	-9.428116667	ALB	Summer	2007	December
2007-10-12	08:11:40	125.5374667	-9.42715	ALB	Summer	2007	December
2007-10-12	08:12:40	125.5364667	-9.426183333	ALB	Summer	2007	December
2007-10-12	08:13:40	125.5354667	-9.425216667	ALB	Summer	2007	December
2007-10-12	08:14:40	125.5344667	-9.424266667	ALB	Summer	2007	December
2007-10-12	08:15:40	125.53345	-9.423366667	ALB	Summer	2007	December
2007-10-12	08:16:40	125.5324667	-9.422416667	ALB	Summer	2007	December
2007-10-12	08:17:40	125.5314333	-9.421483333	ALB	Summer	2007	December
2007-10-12	08:18:40	125.5304	-9.420566667	ALB	Summer	2007	December
2007-10-12	08:19:40	125.5293833	-9.419633333	ALB	Summer	2007	December
2007-10-12	08:20:40	125.52835	-9.418683333	ALB	Summer	2007	December
2007-10-12	08:21:40	125.5273333	-9.41775	ALB	Summer	2007	December
2007-10-12	08:22:40	125.5263167	-9.416816667	ALB	Summer	2007	December
2007-10-12	08:23:40	125.5253167	-9.41585	ALB	Summer	2007	December
2007-10-12	08:24:40	125.5243333	-9.41485	ALB	Summer	2007	December
2007-10-12	08:25:40	125.5233667	-9.413866667	ALB	Summer	2007	December
2007-10-12	08:26:40	125.5224	-9.412883333	ALB	Summer	2007	December
2007-10-12	08:27:40	125.5214333	-9.4119	ALB	Summer	2007	December
2007-10-12	08:28:40	125.5204667	-9.4109	ALB	Summer	2007	December
2007-10-12	08:29:40	125.5195333	-9.409933333	ALB	Summer	2007	December
2007-10-12	08:30:40	125.5185833	-9.408916667	ALB	Summer	2007	December
2007-10-12	08:31:40	125.5176333	-9.40795	ALB	Summer	2007	December
2007-10-12	08:32:40	125.5167	-9.406966667	ALB	Summer	2007	December
2007-10-12	08:33:40	125.5157667	-9.405966667	ALB	Summer	2007	December
2007-10-12	08:34:40	125.5148333	-9.404983333	ALB	Summer	2007	December
2007-10-12	08:35:40	125.5139167	-9.404	ALB	Summer	2007	December
2007-10-12	08:36:40	125.5129667	-9.403	ALB	Summer	2007	December
2007-10-12	08:37:40	125.5120333	-9.401983333	ALB	Summer	2007	December
2007-10-12	08:38:40	125.5111167	-9.400966667	ALB	Summer	2007	December
2007-10-12	08:39:40	125.5102667	-9.399983333	ALB	Summer	2007	December
2007-10-12	08:40:40	125.50935	-9.398966667	ALB	Summer	2007	December
2007-10-12	08:41:40	125.50845	-9.397966667	ALB	Summer	2007	December
2007-10-12	08:42:40	125.50755	-9.396983333	ALB	Summer	2007	December
2007-10-12	08:43:40	125.5066667	-9.395966667	ALB	Summer	2007	December
2007-10-12	08:44:40	125.5057833	-9.394933333	ALB	Summer	2007	December
2007-10-12	08:45:40	125.5049	-9.393933333	ALB	Summer	2007	December
2007-10-12	08:46:40	125.5040167	-9.3929	ALB	Summer	2007	December
2007-10-12	08:47:40	125.5031333	-9.391866667	ALB	Summer	2007	December
2007-10-12	08:48:40	125.5022667	-9.390883333	ALB	Summer	2007	December
2007-10-12	08:49:40	125.5014167	-9.389866667	ALB	Summer	2007	December
2007-10-12	08:50:40	125.50055	-9.388766667	ALB	Summer	2007	December
2007-10-12	08:51:40	125.4996833	-9.38775	ALB	Summer	2007	December
2007-10-12	08:52:40	125.4987667	-9.3867	ALB	Summer	2007	December
2007-10-12	08:53:40	125.4979167	-9.385666667	ALB	Summer	2007	December
2007-10-12	08:54:40	125.49695	-9.384733333	ALB	Summer	2007	December
2007-10-12	08:55:40	125.4959333	-9.3838	ALB	Summer	2007	December
2007-10-12	08:56:40	125.4948667	-9.38295	ALB	Summer	2007	December
2007-10-12	08:57:40	125.4937833	-9.382133333	ALB	Summer	2007	December
2007-10-12	08:58:40	125.4926333	-9.3814	ALB	Summer	2007	December
2007-10-12	08:59:40	125.4914667	-9.3807	ALB	Summer	2007	December
2007-10-12	09:00:40	125.4902833	-9.380033333	ALB	Summer	2007	December
2007-10-12	09:01:40	125.4891	-9.379416667	ALB	Summer	2007	December
2007-10-12	09:02:40	125.4878667	-9.378866667	ALB	Summer	2007	December
2007-10-12	09:03:40	125.4866333	-9.3783	ALB	Summer	2007	December
